Sample_Number,SiO2,TiO2,Al2O3,Cr2O3,FeO,NiO,MnO,MgO,CaO,BaO,Na2O,K2O,P2O5,SO3,F,Cl,O,H2O,Mineral_Type
15,58.3298,0.005733,26.1977,0.004267,0.339835,-0.00217,-0.0017,0.037532,7.66186,0.031505,7.05368,0.310729,0.01182,-0.01035,-0.09593,-0.00029,0.040447,2,Unknown
